AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
,,,民國48年5月「菲律賓華僑四聯樂府回國勞軍團」所贈，外罩鏡框，內以藍、白、紅三色壓克力質地之立座為背版，鑲上完整中國地圖的金牌，地圖上刻有「還我河山」四字，上插純金製中華民國國旗，底座上層刻寫「菲律賓華僑絲竹尚義社總社、同盟公所、會員公所、同會堂」下層刻「四聯樂府回國勞軍團敬獻」。  中華民國政府遷台以來，蔣中正總統時時以匡復大陸，還我河山為職志，各地華僑均自中國大陸本鄉本土遷出，當時中華人民共和國內部動亂，自然亦盼望政府反攻大陸，方能回歸故里，「還我河山」成為當時共同的呼聲。  菲律賓四聯樂府勞軍團是在民國48年4月20日抵台同行的還有「菲僑青年藝術宣傳隊」，兩隊共700餘人，搭乘中華民國海軍運輸艦，4月16日自馬尼拉出發，20日抵達基隆，受到熱烈歡迎，隨即展開在基隆、澎湖等地的勞軍，4月22日至台北拜會，故此物應當是當日呈獻的禮物，原登記48/10/10應為誤植。  「四聯樂府」的名稱，取自，蓋樂府詩一首共有四聯，分別為首聯、頜聯、頸聯、尾聯，排律按律詩定，加以鋪陳延長，一首排律最少十句，也可更長，中間的頜聯和頸聯必須對偶，其餘不用。該團取此名稱，代表對中華文化的內含有一定瞭解與遵循。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000066e12e9a2e43894e86b2664683f4ef7016190a69c19a7177b180c29266687fc4ab5aec37cd6ba5934bfa8a10524b718b5b7e9b401025506e17574cf8a13a0d60,金屬地形圖,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDgwMDEwMA==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國48年10月31日寮國華僑回國祝壽團贈送，全隻象牙一對。 寮國古稱老撾，由Fa Ngum於1353年建立，十四世紀中葉成為越南之藩屬。1873 年泰國入侵寮國，越南無力保護，寮淪為泰藩屬。1893年法國壓迫泰國，雙方簽訂法暹條約，寮國成為法國之保護國。1940年9月寮被日本佔領，1945年日本投降，東南亞各國掀起反殖民運動，寮國於同年10月組織臨時政府，宣佈獨立。1946年沙文旺復位，並草擬憲法，選舉國會議員。1949年法寮簽訂總協定，法國承認寮國在法屬聯邦中自治。1954年7月日內瓦停戰協定，法國自寮國撤軍，結束法國在寮之殖民統治。寮國獨立後，國內中立派、共黨及保皇派之間武裝衝突，始終不斷。民國48年正值寮國內戰之際，當地華裔約有10萬人，亦飽受動亂影響。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000af21ed878ac6330e2161ae91d303fbc5daded2038d9ca5a920e82a4a520cb1dd55de5e8f0f3fdb54b4d027c7902a62cdc3407815a6ee07f46a1d1480b64516c6,象牙（小）,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDgwMDIwMQ==,國立中正紀念堂管理處,高：127（含座） (2011.5.20測量，數據為(1)長134cm，最粗處40cm；(2)長133cm，最粗處40cm,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國48年10月31日寮國華僑回國祝壽團贈送，全隻象牙一對。 寮國古稱老撾，由Fa Ngum於1353年建立，十四世紀中葉成為越南之藩屬。1873 年泰國入侵寮國，越南無力保護，寮淪為泰藩屬。1893年法國壓迫泰國，雙方簽訂法暹條約，寮國成為法國之保護國。1940年9月寮被日本佔領，1945年日本投降，東南亞各國掀起反殖民運動，寮國於同年10月組織臨時政府，宣佈獨立。1946年沙文旺復位，並草擬憲法，選舉國會議員。1949年法寮簽訂總協定，法國承認寮國在法屬聯邦中自治。1954年7月日內瓦停戰協定，法國自寮國撤軍，結束法國在寮之殖民統治。寮國獨立後，國內中立派、共黨及保皇派之間武裝衝突，始終不斷。民國48年正值寮國內戰之際，當地華裔約有10萬人，亦飽受動亂影響。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000d6107d6b5b58cfbbefc0efa000607711ceb7c6bb7b1ebf1f0052acd7addfa97f5b7e3c1cdd03b7da46ff2142f5b2256a38c34c618f09ac7f4dcade5292f230dc,象牙（小）,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDgwMDIwMg==,國立中正紀念堂管理處,高：127（含座） (2011.5.20測量，數據為(1)長134cm，最粗處40cm；(2)長133cm，最粗處40cm,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國48年10月31日寮國華僑回國祝壽團贈送，高花瓶一對，與前GF400072-2象牙一對為同時贈送之禮品。該物品為銅胎紅底螺甸漆花瓶，所謂螺甸係指選用優質的珍珠貝、雲母、石決明等材料，經打磨成不同色彩的薄片，根據畫面需求切拉成各種塊面，平嵌在各類器物漆坯上，經過精緻髹漆工藝，使產品具有光亮如鏡、清麗照人、黑白分明、高雅素潔的藝術效果。花瓶下並配有同色高腳木座，座邊亦同樣飾以螺甸花紋。 寮國古稱老撾，由Fa Ngum於1353年建立，十四世紀中葉成為越南之藩屬。1873 年泰國入侵寮國，越南無力保護，寮淪為泰藩屬。1893年法國壓迫泰國，雙方簽訂法暹條約，寮國成為法國之保護國。1940年9月寮被日本佔領，1945年日本投降，東南亞各國掀起反殖民運動，寮國於同年10月組織臨時政府，宣佈獨立。1946年沙文旺復位，並草擬憲法，選舉國會議員。1949年法寮簽訂總協定，法國承認寮國在法屬聯邦中自治。1954年7月日內瓦停戰協定，法國自寮國撤軍，結束法國在寮之殖民統治。寮國獨立後，國內中立派、共黨及保皇派之間武裝衝突，始終不斷。民國48年正值寮國內戰之際，當地華裔約有10萬人，亦飽受動亂影響。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000096b065cbc57887a99d2be4ad550e3a0757e1171fb34ecfc145dfb15f81337680ebab8c81663fdcb6754db9f4fdd91854deac5de5307332448ae078a6b2bef5b2,景泰藍花瓶(實為銅胎螺甸漆瓶),https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDgwMDMwMQ==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國48年10月31日寮國華僑回國祝壽團贈送，高花瓶一對，與前GF400072-2象牙一對為同時贈送之禮品。該物品為銅胎紅底螺甸漆花瓶，所謂螺甸係指選用優質的珍珠貝、雲母、石決明等材料，經打磨成不同色彩的薄片，根據畫面需求切拉成各種塊面，平嵌在各類器物漆坯上，經過精緻髹漆工藝，使產品具有光亮如鏡、清麗照人、黑白分明、高雅素潔的藝術效果。花瓶下並配有同色高腳木座，座邊亦同樣飾以螺甸花紋。 寮國古稱老撾，由Fa Ngum於1353年建立，十四世紀中葉成為越南之藩屬。1873 年泰國入侵寮國，越南無力保護，寮淪為泰藩屬。1893年法國壓迫泰國，雙方簽訂法暹條約，寮國成為法國之保護國。1940年9月寮被日本佔領，1945年日本投降，東南亞各國掀起反殖民運動，寮國於同年10月組織臨時政府，宣佈獨立。1946年沙文旺復位，並草擬憲法，選舉國會議員。1949年法寮簽訂總協定，法國承認寮國在法屬聯邦中自治。1954年7月日內瓦停戰協定，法國自寮國撤軍，結束法國在寮之殖民統治。寮國獨立後，國內中立派、共黨及保皇派之間武裝衝突，始終不斷。民國48年正值寮國內戰之際，當地華裔約有10萬人，亦飽受動亂影響。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000004f1b688652adc8437fae184867f8b2a9786bb1113eeccc89c0e317aa7e454dfe03bf22e2af10dc6b7cec529bb888e8b0f35bfda2121d9794083d2e673380e359,景泰藍花瓶(實為銅胎螺甸漆瓶),https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDgwMDMwMg==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國48年10月31日寮國華僑回國祝壽團贈送，高花瓶一對，與前GF400072-2象牙一對為同時贈送之禮品。該物品為銅胎紅底螺甸漆花瓶，所謂螺甸係指選用優質的珍珠貝、雲母、石決明等材料，經打磨成不同色彩的薄片，根據畫面需求切拉成各種塊面，平嵌在各類器物漆坯上，經過精緻髹漆工藝，使產品具有光亮如鏡、清麗照人、黑白分明、高雅素潔的藝術效果。花瓶下並配有同色高腳木座，座邊亦同樣飾以螺甸花紋。 寮國古稱老撾，由Fa Ngum於1353年建立，十四世紀中葉成為越南之藩屬。1873 年泰國入侵寮國，越南無力保護，寮淪為泰藩屬。1893年法國壓迫泰國，雙方簽訂法暹條約，寮國成為法國之保護國。1940年9月寮被日本佔領，1945年日本投降，東南亞各國掀起反殖民運動，寮國於同年10月組織臨時政府，宣佈獨立。1946年沙文旺復位，並草擬憲法，選舉國會議員。1949年法寮簽訂總協定，法國承認寮國在法屬聯邦中自治。1954年7月日內瓦停戰協定，法國自寮國撤軍，結束法國在寮之殖民統治。寮國獨立後，國內中立派、共黨及保皇派之間武裝衝突，始終不斷。民國48年正值寮國內戰之際，當地華裔約有10萬人，亦飽受動亂影響。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000066689f296015ba3a65a7be292f9b2b7d665f5aa98cf1bb47bf33cffc9af6926d7efe8e59779f547900137b23688544759a5d2b99b089847b3a5a647293ff59f3,景泰藍花瓶架,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDgwMDMwMw==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國48年10月31日寮國華僑回國祝壽團贈送，高花瓶一對，與前GF400072-2象牙一對為同時贈送之禮品。該物品為銅胎紅底螺甸漆花瓶，所謂螺甸係指選用優質的珍珠貝、雲母、石決明等材料，經打磨成不同色彩的薄片，根據畫面需求切拉成各種塊面，平嵌在各類器物漆坯上，經過精緻髹漆工藝，使產品具有光亮如鏡、清麗照人、黑白分明、高雅素潔的藝術效果。花瓶下並配有同色高腳木座，座邊亦同樣飾以螺甸花紋。 寮國古稱老撾，由Fa Ngum於1353年建立，十四世紀中葉成為越南之藩屬。1873 年泰國入侵寮國，越南無力保護，寮淪為泰藩屬。1893年法國壓迫泰國，雙方簽訂法暹條約，寮國成為法國之保護國。1940年9月寮被日本佔領，1945年日本投降，東南亞各國掀起反殖民運動，寮國於同年10月組織臨時政府，宣佈獨立。1946年沙文旺復位，並草擬憲法，選舉國會議員。1949年法寮簽訂總協定，法國承認寮國在法屬聯邦中自治。1954年7月日內瓦停戰協定，法國自寮國撤軍，結束法國在寮之殖民統治。寮國獨立後，國內中立派、共黨及保皇派之間武裝衝突，始終不斷。民國48年正值寮國內戰之際，當地華裔約有10萬人，亦飽受動亂影響。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000beb074945e25e8b6d65d73ba5e8a81496bf268d60c8216c895465e2d05535d0e58af09a4e125bd24ea822298b4bd8bff6b70b2123b8f00699d2c13453c84f9a6,景泰藍花瓶架,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDgwMDMwNA==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,金壽星，民國49年10月31日柬埔寨華僑祝壽團所贈，木質底座紅絨墊，壽星衣物前後及袖子上皆有壽字，手持龍杖，身上綴有4色球及流蘇加以裝飾。左手似乎有拿其他物件，但已斷裂不可考。  民國49年蔣中正總統74歲，10月31日壽誕當日並未在官邸或總統府舉辦活動，而是親赴金、馬各外島第一線巡視，一方面代表避壽，另一方面亦借以提升前線士氣。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000015db7f2979a1c7d1c017c8c96bd941d37ccb4a9d2dab19627f3d56437d0f8055dedce733ecabaaa7666596f76ea3e6306cbe697aaabd90e731457731703ea1af,金壽星,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDkwMDEwMA==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國49年10月31日「香港宗親會回國觀光團」所贈，由象牙雕刻製成，按《爾雅．翼》形容龍的樣子：角似鹿、頭似駝、眼似鬼、耳似牛、項似蛇、腹似蜃、鱗似鯉、爪似鷹、掌似虎，將中國人意象中「龍」的形象完整的表現出來。 宗親會是聯絡同姓宗族的場所，因為子孫長年在外，況且世代繁衍，沒有像宗親會這樣子的聯繫團體，很容易遺失自己的親屬。宗親會除了平時的聯絡外，還有族譜的編製、宗族祖先的祭祀，所以宗親會的設立是因維繫倫理而產生的。 由於原登記中只有簡單的記錄，既無宗親會的姓氏記載，亦無宗親會的負責人姓名，實在無法查出。經詢問多位侍從人員，亦無從考証。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000008d47d4033c00e51bd9accb6fd99bb75ca000d9ef7ce7e8a9e3f45256e4e5372446eb956f031050c3766b57e475d84daa408a555fab8717773af7e2e04e57be4a,象牙彫龍（連框）,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDkwMDIwMA==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國49年10月31日由菲律賓華僑電光體育會所贈，外罩鏡框，褐色木質框底，上櫬紅色緞面，金箔片貼於同形黑色木板，背後有立架，，金片上刻有「如岡如陵」四字，上款「蔣大總統七秩晉四大壽誌慶」，下款「菲律賓華僑電光體育會敬贈」。 「如岡如陵」，出於詩經「天保定爾，以莫不興，如山如阜，如岡如陵，如川之方至，吉蠲為饎，是用孝享。禴祠烝嘗，于公先王。君曰蔔爾，萬壽無疆。」是為君王祝願和祈福的詩，現多用於祝壽。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000001c01ec977836ebf7f8998d3631cf32ab24015454152b4e9e39bffdd37c343cd82b0e80341f6e0ece9a2e5f7875687b31583bbaccf566221352f165880dac938,金屬心形盾,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDkwMDMwMA==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國49年10月10日由香港自由勞工回國慶祝國慶祝賀團所贈，外有黑色木座鏡框，壽星立於圓柱底座之上，一手持單桃，一手持手杖。圓柱上方刻有「香港聯益象牙廠製」，鏡框外鑲有象牙小牌，上有以黑色墨水標記如下：「蔣中正總統鑒存：香港自由勞工回國慶祝雙十國慶祝壽團團長：劉蔭（以下名單略）暨全體團圓敬獻。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000ed29e08916c23062c1afbe2cdd9a50ed8f3f5b143112395cce12b96f94a87667b6fc9b76fb3a7d421960357f187dbe7eebc9949bc9aa06f4ea4080d7203a72ca,象牙壽星,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDkwMDQwMA==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國49年10月31日旅韓華僑回國祝壽觀光團所贈，外罩黑色木質底座鏡框，櫬有紅色絨布，壽星立於黑色元寶狀木頭之上，身穿以「壽」為裝飾的衣服，右手持桃，左手持龍形手杖，周身環以嘉禾，接連處以「壽」字相接，下方另有一金片，上刻「萬壽無疆」，上款「恭祝蔣大總統七秩晉四華誕」，下款「旅韓華僑回國祝壽觀光團敬獻」。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000003e15ab24fd07ca2f137ac1fa65f8049929b688270a2aa87dd56a1a43d1bf877a98766f0a360cc170a78453caceb5685fc507b24d892e2146296623cbaf451158,金壽星連框,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDkwMDUwMA==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
,,,民國49年10月31日留日大阪華僑回國祝壽團所贈，深茶色木質盾牌，上下鑲有三層，最上為銀質燕尾形飄帶，上刻「萬壽無疆」，中央為金質圓牌，刻有「總統七秩晉四華誕」，下則為鳥翼型銀片，上刻「中華民國留日大阪華僑總會祝賀團贈呈」。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000009f4ca921fb0465adf3ff0699fd78c938cf96853abd39fc7c98998db2720c8fea90845904ce0c578d14b0f3c151dc3366699db291e682c419edf8f91b777ceb70,金屬圓形盾,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=Q1IwNDkwMDYwMA==,國立中正紀念堂管理處,,歷史文物\工藝文物類,歷史文物,工藝文物類,中正
